pid1238typeoriginalQ-shortQ	1		chq Why is this patient still having discomfort in multiple areas? History of motor vehicle accident a couple of months ago, has seen orthopedist, and tests have been negative. I discovered a bone scan has not been done. echq faq Why is this patient still having discomfort in multiple areas following a motor vehicle accident? efaq
pid1239typeoriginalQ-shortRandQ	0		chq Why is this patient still having discomfort in multiple areas? History of motor vehicle accident a couple of months ago, has seen orthopedist, and tests have been negative. I discovered a bone scan has not been done. echq faq Is this rash shingles or staphylococcal impetigo? efaq
pid1240typeoriginalQ-shortQ	1		chq What about labile hypertension -- when do you treat it and when don't you? echq faq What about labile hypertension -- when do you treat it and when don't you? efaq
pid1241typeoriginalQ-shortRandQ	0		chq What about labile hypertension -- when do you treat it and when don't you? echq faq What is the dosage of Famvir for treatment of herpes simplex? efaq
pid1242typeoriginalQ-shortQ	1		chq Redness and lump right breast -- treated for mastitis with antibiotics and discharge sent to pathology and non malignant report. Question is, is there an underlying malignancy and how long do we wait after antibiotic treatment as this is a fairly large lump. echq faq Treated for mastitis. Is there an underlying malignancy? How long do we wait? efaq
pid1243typeoriginalQ-shortRandQ	0		chq Redness and lump right breast -- treated for mastitis with antibiotics and discharge sent to pathology and non malignant report. Question is, is there an underlying malignancy and how long do we wait after antibiotic treatment as this is a fairly large lump. echq faq What is significance of Haemophilus Aegypticus on a neonate eye culture with conjunctivitis? efaq
pid1244typeoriginalQ-shortQ	1		chq What do practitioners do in cases of pharyngitis? Streptococcal screens, or wait, or hit them with antibiotics? echq faq Pharyngitis. What do practitioners do? Streptococcal screens, or wait, or antibiotics? efaq
pid1245typeoriginalQ-shortRandQ	0		chq What do practitioners do in cases of pharyngitis? Streptococcal screens, or wait, or hit them with antibiotics? echq faq What are the chances of reversing a vasectomy? He asked me and I didn't know. efaq
pid1246typeoriginalQ-shortQ	1		chq What is the best treatment for poison ivy? echq faq What is the best treatment for poison ivy? efaq
pid1247typeoriginalQ-shortRandQ	0		chq What is the best treatment for poison ivy? echq faq How do you inject the bicipital tendon? efaq
pid1248typeoriginalQ-shortQ	1		chq What is the dose of Claritin? echq faq What is the dose of Claritin? efaq
pid1249typeoriginalQ-shortRandQ	0		chq What is the dose of Claritin? echq faq How should I treat polymenorrhea in a 14-year-old girl? efaq
pid1250typeoriginalQ-shortQ	1		chq She needs an antihistamine-decongestant. I'd like to give her a nonsedating antihistamine but Title XIX says you have to try a cheap sedating one first. Which one will they pay for? echq faq She needs an antihistamine-decongestant. Which one will Title XIX pay for? efaq
pid1251typeoriginalQ-shortRandQ	0		chq She needs an antihistamine-decongestant. I'd like to give her a nonsedating antihistamine but Title XIX says you have to try a cheap sedating one first. Which one will they pay for? echq faq Why did she get Coccidiomycosis? efaq
pid1252typeoriginalQ-shortQ	1		chq What should I be doing every year for an annual physical exam in terms of testing? echq faq What should I be doing every year for annual physical exam in terms of testing? efaq
pid1253typeoriginalQ-shortRandQ	0		chq What should I be doing every year for an annual physical exam in terms of testing? echq faq What to do with this patient, biopsy shows carcinoma in situ of the vulva? efaq
pid1254typeoriginalQ-shortQ	1		chq How often should I be seeing this patient with hypertension and hyperlipidemia? echq faq How often should I be seeing this patient with hypertension and hyperlipidemia? efaq
pid1255typeoriginalQ-shortRandQ	0		chq How often should I be seeing this patient with hypertension and hyperlipidemia? echq faq What is the dose of Sporanox? efaq
pid1256typeoriginalQ-shortQ	1		chq What size tube does Zovirax ointment come in? echq faq What size tube does Zovirax ointment come in? efaq
pid1257typeoriginalQ-shortRandQ	0		chq What size tube does Zovirax ointment come in? echq faq Let's give these immunizations. That's right isn't it? efaq
pid1258typeoriginalQ-shortQ	1		chq What size tube does Retin-A come in? echq faq What size tube does Retin-A come in? efaq
pid1259typeoriginalQ-shortQ	1		chq What is causing her dysuria (urinalysis negative)? echq faq What is causing her dysuria (urinalysis negative)? efaq
pid1260typeoriginalQ-shortRandQ	0		chq What is causing her dysuria (urinalysis negative)? echq faq How long after giving the digoxin dose before you get a digoxin level? efaq
pid1261typeoriginalQ-shortQ	1		chq What should I do with this abnormal distal femur on x-ray (from an old fracture complicated by osteomyelitis)? echq faq What should I do with this abnormal distal femur on x-ray? efaq
pid1262typeoriginalQ-shortRandQ	0		chq What should I do with this abnormal distal femur on x-ray (from an old fracture complicated by osteomyelitis)? echq faq Can I use low molecular weight heparin in pregnancy (patient with deep vein thrombosis last pregnancy)? efaq
pid1263typeoriginalQ-shortQ	1		chq What should you do to workup this back pain? echq faq What should you do to workup this back pain? efaq
pid1264typeoriginalQ-shortRandQ	0		chq What should you do to workup this back pain? echq faq What is the dose of Famvir? I thought 500 milligrams three times a day but New England Journal of Medicine article says 750 milligrams. efaq
pid1265typeoriginalQ-shortQ	1		chq Mother of this patient has tennis elbow (lateral epicondylitis). Which muscles insert into the lateral epicondyle? echq faq Lateral epicondylitis. Which muscles insert into the lateral epicondyle? efaq
pid1266typeoriginalQ-shortRandQ	0		chq Mother of this patient has tennis elbow (lateral epicondylitis). Which muscles insert into the lateral epicondyle? echq faq Boys' father has Marfan's Syndrome. Do these boys need further evaluation? efaq
pid1267typeoriginalQ-shortQ	1		chq This is a 72-year-old woman who needs an intravenous pyelogram. She had a normal blood urea nitrogen and creatinine done two months ago. Is that recent enough or do we need to repeat the creatinine now? echq faq Patient needs intravenous pyelogram. Blood urea nitrogen, creatinine normal 2 months ago. Is that recent enough or do I need to repeat the creatinine now? efaq
pid1268typeoriginalQ-shortRandQ	0		chq This is a 72-year-old woman who needs an intravenous pyelogram. She had a normal blood urea nitrogen and creatinine done two months ago. Is that recent enough or do we need to repeat the creatinine now? echq faq How should I treat polymenorrhea in a 14-year-old girl? efaq
pid1269typeoriginalQ-shortQ	1		chq Parent asked: Is there a recommended amount of sugar I should allow my child to have? Dr. X told patient she did not know the answer but suggested offering a nutritious diet without a lot of added sweets. echq faq Parent: Is there a recommended amount of sugar I should allow my child to have? efaq
pid1270typeoriginalQ-shortQ	1		chq What is causing her ankle pain? No history of injury. X-rays negative. echq faq What is causing her ankle pain? No history of injury. X-rays negative. efaq
pid1271typeoriginalQ-shortRandQ	0		chq What is causing her ankle pain? No history of injury. X-rays negative. echq faq What is the dose of Neurontin? efaq
pid1272typeoriginalQ-shortQ	1		chq What is causing her fatigue? Thyroid studies are normal. echq faq What is causing her fatigue? Thyroid studies are normal. efaq
pid1273typeoriginalQ-shortRandQ	0		chq What is causing her fatigue? Thyroid studies are normal. echq faq How should I treat polymenorrhea in a 14-year-old girl? efaq
pid1274typeoriginalQ-shortQ	1		chq He has a rash on his forearms. Rashes are always a question to some extent in my experience. echq faq He has a rash on his forearms. Rashes are always a question to some extent. efaq
pid1275typeoriginalQ-shortRandQ	0		chq He has a rash on his forearms. Rashes are always a question to some extent in my experience. echq faq I wonder if this patient could have a rotator cuff thing? efaq
pid1276typeoriginalQ-shortQ	1		chq He has a mole on his back. Is it a seborrheic keratosis or an intradermal nevus? echq faq Mole on his back. Is it a seborrheic keratosis or an intradermal nevus? efaq
pid1277typeoriginalQ-shortRandQ	0		chq He has a mole on his back. Is it a seborrheic keratosis or an intradermal nevus? echq faq I wonder if this patient could have a rotator cuff thing? efaq
pid1278typeoriginalQ-shortQ	1		chq Does he really have headaches or is he pulling my leg (to get drugs)? echq faq Does he really have headaches or is he pulling my leg (to get drugs)? efaq
pid1279typeoriginalQ-shortRandQ	0		chq Does he really have headaches or is he pulling my leg (to get drugs)? echq faq Can I use low molecular weight heparin in pregnancy (patient with deep vein thrombosis last pregnancy)? efaq
pid1280typeoriginalQ-shortQ	1		chq What is this rash on his upper arms and legs? echq faq What is this rash on his upper arms and legs? efaq
pid1281typeoriginalQ-shortRandQ	0		chq What is this rash on his upper arms and legs? echq faq Let's give these immunizations. That's right isn't it? efaq
pid1282typeoriginalQ-shortQ	1		chq Is it gall bladder or gastritis pain? echq faq Is this gallbladder or gastritis pain? efaq
pid1283typeoriginalQ-shortRandQ	0		chq Is it gall bladder or gastritis pain? echq faq Let's give these immunizations. That's right isn't it? efaq
pid1284typeoriginalQ-shortQ	1		chq What are the long term effects of allergy injections? Patient asked me and I didn't know the answer. echq faq What are the long term effects of allergy injections? efaq
pid1285typeoriginalQ-shortQ	1		chq What is the cause of her intermittent light headedness? echq faq What is the cause of her intermittent lightheadedness? efaq
pid1286typeoriginalQ-shortRandQ	0		chq What is the cause of her intermittent light headedness? echq faq What to do when a patient insists on an antibiotic when it is probably a virus? efaq
pid1287typeoriginalQ-shortQ	1		chq I'm 95% sure this is carpal tunnel syndrome but I'm not 100% sure. echq faq I'm 95% sure this is carpal tunnel syndrome but I'm not 100% sure. efaq
pid1288typeoriginalQ-shortRandQ	0		chq I'm 95% sure this is carpal tunnel syndrome but I'm not 100% sure. echq faq How should I treat polymenorrhea in a 14-year-old girl? efaq
pid1289typeoriginalQ-shortQ	1		chq How often should he have an ultrasound or computerized tomography (CT) to follow his thoracic aortic aneurysm? Should I be doing one every time he has chest pain? echq faq How often should he have an ultrasound or computerized tomography (CT) to follow his thoracic aortic aneurysm? efaq
pid1290typeoriginalQ-shortRandQ	0		chq How often should he have an ultrasound or computerized tomography (CT) to follow his thoracic aortic aneurysm? Should I be doing one every time he has chest pain? echq faq Has had shingles for 4 days -- Can I still give Zovirax? efaq
pid1291typeoriginalQ-shortQ	1		chq I'm looking up Prevacid to see how long you can use it. It's like Prilosec which you can't use forever. echq faq I'm looking up Prevacid to see how long you can use it. efaq
pid1292typeoriginalQ-shortQ	1		chq What is causing his abdominal pain and dark stools? Is it gastritis or a tiny ulcer resulting from his ibuprofen? He's feeling better now and has a stable hematocrit. echq faq What is causing his abdominal pain and dark stools? efaq
pid1293typeoriginalQ-shortRandQ	0		chq What is causing his abdominal pain and dark stools? Is it gastritis or a tiny ulcer resulting from his ibuprofen? He's feeling better now and has a stable hematocrit. echq faq What is the maximum dose of Vasotec? efaq
pid1294typeoriginalQ-shortQ	1		chq What is causing his dizzy spells? echq faq What is causing his dizzy spells? efaq
pid1295typeoriginalQ-shortRandQ	0		chq What is causing his dizzy spells? echq faq Can I use low molecular weight heparin in pregnancy (patient with deep vein thrombosis last pregnancy)? efaq
pid1296typeoriginalQ-shortQ	1		chq Why is she having pelvic pain? echq faq Why is she having pelvic pain? efaq
pid1297typeoriginalQ-shortQ	1		chq What is causing the groin pain? Dr. X said it was hard to get the information he needed from this patient. echq faq What is causing the groin pain? efaq
pid1298typeoriginalQ-shortRandQ	0		chq What is causing the groin pain? Dr. X said it was hard to get the information he needed from this patient. echq faq What antibiotic should I use for this diabetic patient's infected foot ulcer? efaq
pid1299typeoriginalQ-shortQ	1		chq Is the shortness of breath physiologic or due to anxiety? (history of chronic obstructive pulmonary disease, congestive heart failure) echq faq Is the shortness of breath physiologic or due to anxiety? (history of chronic obstructive pulmonary disease, congestive heart failure) efaq
pid1300typeoriginalQ-shortRandQ	0		chq Is the shortness of breath physiologic or due to anxiety? (history of chronic obstructive pulmonary disease, congestive heart failure) echq faq Patient, plate in hip, no murmur, needs subacute bacterial endocarditis prophylaxis before sees dentist? efaq
pid1301typeoriginalQ-shortQ	1		chq 19-year-old female with severe cerebral palsy with history of cytomegalovirus (CMV) many years ago. Question is whether it is safe for others to care for her. Had note on his desk from phone call. echq faq Severe cerebral palsy, history of cytomegalovirus years ago. Is it safe for others to care for her? efaq
pid1302typeoriginalQ-shortQ	1		chq What is the best interval to repeat thyroid tests on someone who is on thyroid replacement and how soon after I change the dose should I check the level? echq faq What is the best interval to repeat thyroid tests when the patient is on replacement? efaq
pid1303typeoriginalQ-shortRandQ	0		chq What is the best interval to repeat thyroid tests on someone who is on thyroid replacement and how soon after I change the dose should I check the level? echq faq What is the maximum dose of digoxin? (patient seen in emergency room, had digoxin level less than 0.03) efaq
pid1304typeoriginalQ-shortQ	1		chq Could I have used a low-dose birth control pill instead of doubling the dose of Premarin? I've heard you can do that. She's doing better on the higher dose of Premarin. echq faq Could I have used a low-dose birth-control pill instead of doubling the dose of Premarin? efaq
pid1305typeoriginalQ-shortRandQ	0		chq Could I have used a low-dose birth control pill instead of doubling the dose of Premarin? I've heard you can do that. She's doing better on the higher dose of Premarin. echq faq How should you adjust the birth control pill if someone has spotting on it? efaq
pid1306typeoriginalQ-shortQ	1		chq How high can I push the Elavil dose in someone who is also taking Prozac? echq faq How high can I push the Elavil dose in someone who is also taking Prozac? efaq
pid1307typeoriginalQ-shortRandQ	0		chq How high can I push the Elavil dose in someone who is also taking Prozac? echq faq How should I treat polymenorrhea in a 14-year-old girl? efaq
pid1308typeoriginalQ-shortQ	1		chq What is the normal peak expiratory flow rate to tell her when she uses her peak flow meter at home? echq faq What is the normal peak expiratory flow rate to tell her when she uses her peak flow meter at home? efaq
pid1309typeoriginalQ-shortRandQ	0		chq What is the normal peak expiratory flow rate to tell her when she uses her peak flow meter at home? echq faq Why did they cut out the Coccidiomycosis granuloma rather than treat it medically? efaq
pid1310typeoriginalQ-shortQ	1		chq She is having irregular bleeding. Which birth control pill should I switch to? echq faq She is having irregular bleeding. Which birth control pill should I switch to? efaq
pid1311typeoriginalQ-shortRandQ	0		chq She is having irregular bleeding. Which birth control pill should I switch to? echq faq What is the maximum dose of digoxin? (patient seen in emergency room, had digoxin level less than 0.03) efaq
pid1312typeoriginalQ-shortQ	1		chq Nicorette gum. What is the dose? echq faq Nicorette gum. What is the dose? efaq
pid1313typeoriginalQ-shortRandQ	0		chq Nicorette gum. What is the dose? echq faq Boys' father has Marfan's Syndrome. Do these boys need further evaluation? efaq
pid1314typeoriginalQ-shortQ	1		chq Patient has an ulcerated rash on his side. Has had the rash for many years. What is it? echq faq Ulcerated rash on his side. Has had the rash for many years. What is it? efaq
pid1315typeoriginalQ-shortRandQ	0		chq Patient has an ulcerated rash on his side. Has had the rash for many years. What is it? echq faq Is erythromycin adequate treatment for sinusitis? efaq
pid1316typeoriginalQ-shortQ	1		chq Patient has large area on thigh that is red and warm. He thinks he was bitten by something but not sure. Is this an allergic reaction to a bite or a cellulitis? echq faq Is this an allergic reaction to a bite or a cellulitis? efaq
pid1317typeoriginalQ-shortRandQ	0		chq Patient has large area on thigh that is red and warm. He thinks he was bitten by something but not sure. Is this an allergic reaction to a bite or a cellulitis? echq faq This patient has a blue lesion on her abdomen. What is it? efaq
pid1318typeoriginalQ-shortQ	1		chq 17-year-old boy with "documented" micturition syncope. Heart rate 40 when seen. But I'm not sure I'm satisfied with that diagnosis. He had a normal thyroid stimulating hormone but I'm going to get a free thyroxine (Free T4). The question is, was this micturition syncope? echq faq 17-year-old boy, "documented" micturition syncope. Was this micturition syncope? efaq
pid1319typeoriginalQ-shortRandQ	0		chq 17-year-old boy with "documented" micturition syncope. Heart rate 40 when seen. But I'm not sure I'm satisfied with that diagnosis. He had a normal thyroid stimulating hormone but I'm going to get a free thyroxine (Free T4). The question is, was this micturition syncope? echq faq Kindergarten physical, 7-8 red blood cells on urinalysis, otherwise normal. How far do you pursue this? efaq
pid1320typeoriginalQ-shortQ	1		chq I wish I had more information about genetic testing for breast cancer. Should this patient have genetic testing? echq faq Should this patient have genetic testing for breast cancer? efaq
pid1321typeoriginalQ-shortRandQ	0		chq I wish I had more information about genetic testing for breast cancer. Should this patient have genetic testing? echq faq Let's give these immunizations. That's right isn't it? efaq
pid1322typeoriginalQ-shortQ	1		chq Has tetanus toxoid changed in the last 30 years? He had a febrile reaction at age 8 and has not had any tetanus shots since then. I suspect he got the (diphtheria-pertussis-tetanus vaccine) DPT. echq faq Has tetanus toxoid changed in the last 30 years? Had a febrile reaction at age 8. efaq
pid1323typeoriginalQ-shortQ	1		chq How many sprays are in the new Vancenase nasal inhaler -- the kind you use every day instead of twice a day. The patient asked me and I didn't know. echq faq How many sprays are in the new Vancenase nasal inhaler? efaq
pid1324typeoriginalQ-shortQ	1		chq Can a flare up of her pancreatitis cause relative sugar intolerance or do you think this could be the beginning of her needing insulin all the time (fasting blood sugar = approximately 240, two-hour post prandial = approximately 260)? echq faq Can a flare of her pancreatitis cause relative sugar intolerance? efaq
pid1325typeoriginalQ-shortRandQ	0		chq Can a flare up of her pancreatitis cause relative sugar intolerance or do you think this could be the beginning of her needing insulin all the time (fasting blood sugar = approximately 240, two-hour post prandial = approximately 260)? echq faq What is a good steroid eye drop? efaq
pid1326typeoriginalQ-shortQ	1		chq How do I combine antidepressant drugs in terms of dosage adjustment? This patient is on amitriptyline and Paxil. How high can I push the dose on each and is the usual upper limit of one affected by the other antidepressant? echq faq How do I combine Paxil and amitriptyline in terms of dosage? efaq
pid1327typeoriginalQ-shortRandQ	0		chq How do I combine antidepressant drugs in terms of dosage adjustment? This patient is on amitriptyline and Paxil. How high can I push the dose on each and is the usual upper limit of one affected by the other antidepressant? echq faq What are the causes of tinnitus? efaq
pid1328typeoriginalQ-shortQ	1		chq Is there any good reason for treating onychomycosis? It's a lot of money for a cosmetic problem. echq faq Is there any good reason for treating onychomycosis? efaq
pid1329typeoriginalQ-shortRandQ	0		chq Is there any good reason for treating onychomycosis? It's a lot of money for a cosmetic problem. echq faq What to do with this man, negative extensive workup for palpitations and chest pain? efaq
pid1330typeoriginalQ-shortQ	1		chq He's on Hytrin 10 milligrams every day for benign prostatic hypertrophy. Still having benign prostatic hypertrophy symptoms. Do you push Hytrin higher? Do you add Proscar? Or do you just hold? echq faq Hytrin 10 milligrams every day for benign prostatic hypertrophy. Still benign prostatic hypertrophy symptoms. Push Hytrin higher? Add Proscar? efaq
pid1331typeoriginalQ-shortRandQ	0		chq He's on Hytrin 10 milligrams every day for benign prostatic hypertrophy. Still having benign prostatic hypertrophy symptoms. Do you push Hytrin higher? Do you add Proscar? Or do you just hold? echq faq Diabetic on insulin. Will new medications (Glucophage, acarbose) allow him to get off? efaq
pid1332typeoriginalQ-shortQ	1		chq How often should you do screening blood work on a well adult or an adult with hypertension? echq faq How often should you do screening blood work on a well adult or adult with hypertension? efaq
pid1333typeoriginalQ-shortRandQ	0		chq How often should you do screening blood work on a well adult or an adult with hypertension? echq faq How do you use Redux? What are the indications? efaq
pid1334typeoriginalQ-shortQ	1		chq She has a guaiac positive stool. Do I ignore it or not? echq faq She has a guaiac positive stool. Do I ignore it or not? efaq
pid1335typeoriginalQ-shortRandQ	0		chq She has a guaiac positive stool. Do I ignore it or not? echq faq Is melatonin good for anything? What is the dose? efaq
pid1336typeoriginalQ-shortQ	1		chq How hard do you push to catch kids up on hepatitis B and varicella vaccine at their kindergarten physical? Do people still do tuberculin skin tests (PPD's) and that kind of stuff? echq faq How hard do you push to catch up hepatitis B and varicella vaccines at a kindergarten physical? efaq
pid1337typeoriginalQ-shortRandQ	0		chq How hard do you push to catch kids up on hepatitis B and varicella vaccine at their kindergarten physical? Do people still do tuberculin skin tests (PPD's) and that kind of stuff? echq faq Should we switch to Ancef for this diabetic foot ulcer? Improvement adequate? efaq
pid1338typeoriginalQ-shortQ	1		chq How many times do the real doctors at the U just treat with antibiotics rather than getting a streptococcal test? echq faq How often do doctors at the University just treat with antibiotics rather than getting a streptococcal test? efaq
pid1339typeoriginalQ-shortRandQ	0		chq How many times do the real doctors at the U just treat with antibiotics rather than getting a streptococcal test? echq faq Why wasn't this patient very sick? (large empyema and Haemophilus influenza in sputum) efaq
pid1340typeoriginalQ-shortQ	1		chq This is an old person with macrocytosis. I see a lot of people with macrocytosis and their vitamin B12 and folate levels are normal. What should you do to workup the macrocytosis? echq faq What should you do to workup the macrocytosis? efaq
pid1341typeoriginalQ-shortRandQ	0		chq This is an old person with macrocytosis. I see a lot of people with macrocytosis and their vitamin B12 and folate levels are normal. What should you do to workup the macrocytosis? echq faq What is causing the elevated liver function tests? efaq
pid1342typeoriginalQ-shortQ	1		chq What is the best antidepressant for an elderly patient with chronic obstructive pulmonary disease and lung cancer? echq faq What is the best antidepressant for an elderly patient with chronic obstructive pulmonary disease and lung cancer? efaq
pid1343typeoriginalQ-shortRandQ	0		chq What is the best antidepressant for an elderly patient with chronic obstructive pulmonary disease and lung cancer? echq faq Could Procardia or Mevacor cause tinnitus? efaq
pid1344typeoriginalQ-shortQ	1		chq Woman said, "By the way, I've been having these funny pains in my chest." History of motor vehicle accident, transection of thoracic aorta repaired, has not talked to the surgeons in 10 years. Do I need to follow up and what schedule to follow? echq faq Woman with funny pains in her chest. Do I need to follow up? efaq
pid1345typeoriginalQ-shortRandQ	0		chq Woman said, "By the way, I've been having these funny pains in my chest." History of motor vehicle accident, transection of thoracic aorta repaired, has not talked to the surgeons in 10 years. Do I need to follow up and what schedule to follow? echq faq What is the dose of Famvir? efaq
pid1346typeoriginalQ-shortQ	1		chq Woman got an echocardiogram this morning. "Biventricular thickening, might consider amyloidosis." How is it that I workup amyloid and is it worth it? echq faq How is it that I workup amyloid and is it worth it? efaq
pid1347typeoriginalQ-shortRandQ	0		chq Woman got an echocardiogram this morning. "Biventricular thickening, might consider amyloidosis." How is it that I workup amyloid and is it worth it? echq faq What is the dose of Prevacid and how do you spell it? efaq
pid1348typeoriginalQ-shortQ	1		chq Woman in her 90's fell and has a nondisplaced supracondylar fracture. Is it appropriate to not operate on this woman? Her only use of the leg is to pivot on it for transfers. echq faq Woman in her 90's, nondisplaced supracondylar fracture. Is it appropriate to not operate? efaq
pid1349typeoriginalQ-shortRandQ	0		chq Woman in her 90's fell and has a nondisplaced supracondylar fracture. Is it appropriate to not operate on this woman? Her only use of the leg is to pivot on it for transfers. echq faq Should we switch to Ancef for this diabetic foot ulcer? Improvement adequate? efaq
pid1350typeoriginalQ-shortQ	1		chq In an old person with an osteoporotic fracture does Fosamax speed or delay the healing process? Does Fosamax interfere with healing? echq faq Osteoporotic fracture, does Fosamax speed or delay the healing process? efaq
pid1351typeoriginalQ-shortRandQ	0		chq In an old person with an osteoporotic fracture does Fosamax speed or delay the healing process? Does Fosamax interfere with healing? echq faq I wonder if this patient could have a rotator cuff thing? efaq
pid1352typeoriginalQ-shortQ	1		chq At the age of 90, does the risk of bleeding from a daily aspirin outweigh the benefits? echq faq At 90-years-old, does the risk of bleeding from a daily aspirin outweigh the benefits? efaq
pid1353typeoriginalQ-shortRandQ	0		chq At the age of 90, does the risk of bleeding from a daily aspirin outweigh the benefits? echq faq What antibiotics can he take because he's on a nevirapine study? efaq
pid1354typeoriginalQ-shortQ	1		chq Man in his 90's with a change is bowel habits, and decreased caliber of stools. Do you (1) do a sigmoidoscopy, (2) do nothing, (3) compromise and use Hemoccult cards? echq faq Man in his 90's, change in bowel habits, decreased caliber of stools. What to do? efaq
pid1355typeoriginalQ-shortRandQ	0		chq Man in his 90's with a change is bowel habits, and decreased caliber of stools. Do you (1) do a sigmoidoscopy, (2) do nothing, (3) compromise and use Hemoccult cards? echq faq Pin-point rash. Is it the environmental rash at the nursing home or is it the Augmentin? efaq
pid1356typeoriginalQ-shortQ	1		chq She has a 2-month-old tibial plateau fracture and is overweight. The question is whether to let her start bearing weight on it. echq faq Two month old tibial plateau fracture, overweight. Should she start bearing weight? efaq
pid1357typeoriginalQ-shortQ	1		chq 16-year-old girl, mildly overweight with irregular periods. Is it worth working up? echq faq 16-year-old girl, mildly overweight with irregular periods. Is it worth working up? efaq
pid1358typeoriginalQ-shortRandQ	0		chq 16-year-old girl, mildly overweight with irregular periods. Is it worth working up? echq faq What antibiotic should I use for this diabetic patient's infected foot ulcer? efaq
pid1359typeoriginalQ-shortQ	1		chq He had a direct fall on his shoulder. Is this a rotator cuff injury? echq faq He had a direct fall on his shoulder. Is this a rotator cuff injury? efaq
pid1360typeoriginalQ-shortRandQ	0		chq He had a direct fall on his shoulder. Is this a rotator cuff injury? echq faq What antibiotic should I use for this diabetic patient's infected foot ulcer? efaq
pid1361typeoriginalQ-shortQ	1		chq How to sort this out? Complaining of right arm pain and numbness - Is it the zoster scarring or is he developing carpal tunnel syndrome? Also he is diabetic and lipids are elevated so that could also be a factor. echq faq Right arm pain and numb. How to sort this out? Is it zoster or carpal tunnel? efaq
pid1362typeoriginalQ-shortRandQ	0		chq How to sort this out? Complaining of right arm pain and numbness - Is it the zoster scarring or is he developing carpal tunnel syndrome? Also he is diabetic and lipids are elevated so that could also be a factor. echq faq At what ages should you do a Denver Developmental Screening Test? efaq
pid1363typeoriginalQ-shortQ	1		chq Obese (360 pound) virginal female in for Papanicolaou smear. Can't get good look at cervix because speculum can't be inserted properly. What is the truly doing the right thing for her? (1) using anesthesia to insert speculum and visualize properly or (2) hope that manual exam where not feeling any abnormalities is adequate. echq faq 360-pound virginal female in for Papanicolaou smear. Can't see cervix. What is the right thing for her? efaq
pid1364typeoriginalQ-shortRandQ	0		chq Obese (360 pound) virginal female in for Papanicolaou smear. Can't get good look at cervix because speculum can't be inserted properly. What is the truly doing the right thing for her? (1) using anesthesia to insert speculum and visualize properly or (2) hope that manual exam where not feeling any abnormalities is adequate. echq faq What is a good steroid eye drop? efaq
pid1365typeoriginalQ-shortQ	1		chq Physician's assistant saw patient for preoperative physical (hernia) and he was on aspirin. Question: What is the appropriate time to stop aspirin prior to surgery? echq faq What is the appropriate time to stop aspirin prior to surgery? efaq
pid1366typeoriginalQ-shortRandQ	0		chq Physician's assistant saw patient for preoperative physical (hernia) and he was on aspirin. Question: What is the appropriate time to stop aspirin prior to surgery? echq faq At what ages should you do a Denver Developmental Screening Test? efaq
pid1367typeoriginalQ-shortQ	1		chq In this patient with a pituitary adenoma, what antidepressant should be ordered? echq faq In this patient with a pituitary adenoma, what antidepressant should be ordered? efaq
pid1368typeoriginalQ-shortRandQ	0		chq In this patient with a pituitary adenoma, what antidepressant should be ordered? echq faq Boys' father has Marfan's Syndrome. Do these boys need further evaluation? efaq
pid1369typeoriginalQ-shortQ	1		chq In this patient with a pituitary adenoma, is estrogen safe to use? echq faq In this patient with a pituitary adenoma, is estrogen safe to use? efaq
pid1370typeoriginalQ-shortRandQ	0		chq In this patient with a pituitary adenoma, is estrogen safe to use? echq faq What size pills does digoxin come in? efaq
pid1371typeoriginalQ-shortQ	1		chq This patient with acne is on Retin-A 0.025% cream and is only moderately controlled. What would be the best thing to add? echq faq Acne, on Retin-A 0.025% cream, only moderate control. What is the best thing to add? efaq
pid1372typeoriginalQ-shortRandQ	0		chq This patient with acne is on Retin-A 0.025% cream and is only moderately controlled. What would be the best thing to add? echq faq Patient with pelvic inflammatory disease and generalized abdominal pain, is it Fitz-Hugh-Curtis syndrome? efaq
pid1373typeoriginalQ-shortQ	1		chq 45-year-old man, overweight, snores at night, thick neck, falling asleep in daytime, told as a child he should have adenoids out. "Do you ever operate on folks like this without a sleep study?" echq faq Possible sleep apnea. Do you ever operate without a sleep study? efaq
pid1374typeoriginalQ-shortRandQ	0		chq 45-year-old man, overweight, snores at night, thick neck, falling asleep in daytime, told as a child he should have adenoids out. "Do you ever operate on folks like this without a sleep study?" echq faq How should I treat polymenorrhea in a 14-year-old girl? efaq
pid1375typeoriginalQ-shortQ	1		chq Why do a bimanual exam when refilling oral contraceptives? Oral contraceptives reduce the incidence of ovarian cysts, so why do it? echq faq Why do a bimanual exam when refilling oral contraceptives? efaq
pid1376typeoriginalQ-shortRandQ	0		chq Why do a bimanual exam when refilling oral contraceptives? Oral contraceptives reduce the incidence of ovarian cysts, so why do it? echq faq Is it possible for someone to get recurrent pelvic inflammatory disease without a new exposure? efaq
pid1377typeoriginalQ-shortQ	1		chq Surgeons are reluctant to search for foreign bodies unless they see something on x-ray. Is this standard of care for family doctors to go digging around in people's feet searching for foreign bodies? I do this about twice a year. echq faq Is it standard of care for family physician's to dig around in feet searching for foreign bodies? efaq
pid1378typeoriginalQ-shortRandQ	0		chq Surgeons are reluctant to search for foreign bodies unless they see something on x-ray. Is this standard of care for family doctors to go digging around in people's feet searching for foreign bodies? I do this about twice a year. echq faq Why did they cut out the Coccidiomycosis granuloma rather than treat it medically? efaq
